,id,title,genres
606,54850,Loaded,"drama, mystery, thriller"
607,51242,Bread and Chocolate,"comedy, foreign"
608,10112,The Aristocats,"animation, comedy, family, adventure"
609,4307,The Flower of My Secret,"drama, romance"
610,46029,Two Much,"comedy, romance"
611,32308,Ed,"comedy, family"
612,88893,Scream of Stone,"adventure, drama, documentary"
613,52873,My Favorite Season,drama
614,123505,A Modern Affair,
615,340210,Condition Red,"thriller, action, drama"
616,44281,Halfaouine: Boy of the Terraces,"comedy, drama"
617,28121,A Thin Line Between Love and Hate,"comedy, thriller, crime, romance"
618,12520,The Last Supper,"comedy, thriller, crime, drama"
619,1592,Primal Fear,"crime, drama, mystery, thriller"
620,166901,Rude,
621,36447,Carried Away,"drama, romance"
622,19042,All Dogs Go to Heaven 2,"romance, animation, family, adventure, fantasy"
623,38884,Land and Freedom,"drama, history, war, romance"
624,47449,Denise Calls Up,comedy
625,36259,Theodore Rex,"fantasy, science fiction, family"
626,41852,A Family Thing,"comedy, drama"
627,40926,Frisk,"drama, thriller"
628,9099,Sgt. Bilko,"comedy, family"
629,2021,Jack & Sarah,"comedy, drama, romance"
630,61752,Girl 6,comedy
631,10988,Diabolique,"drama, horror, mystery, thriller"
632,11479,"Little Indian, Big City","adventure, drama, comedy, family"
633,398959,Roula,"romance, drama"
634,287305,Peanuts – Die Bank zahlt alles,comedy
635,339428,Happy Weekend,comedy
636,12652,Nelly and Monsieur Arnaud,"drama, romance"
637,10684,Courage Under Fire,"drama, thriller, mystery, war"
638,954,Mission: Impossible,"adventure, action, thriller"
639,68445,Cold Fever,"drama, comedy"
640,18989,Moll Flanders,"drama, romance"
641,10801,The Superwife,comedy
642,54285,"301, 302","horror, mystery, thriller"
643,8840,DragonHeart,fantasy
644,278978,Und keiner weint mir nach,drama
645,124625,My Mother's Courage,drama
646,11107,Eddie,"action, comedy"
647,16417,Yankee Zulu,"drama, comedy"
648,70934,Billy's Holiday,
649,10363,Purple Noon,"crime, drama, thriller"
650,161070,August,"romance, comedy, drama"
651,10539,James and the Giant Peach,"adventure, animation, family"
652,10543,Fear,"drama, thriller, romance"
653,18414,Kids in the Hall: Brain Candy,comedy
654,47502,Faithful,"comedy, crime, drama"
655,11902,Underground,"war, drama, comedy"
656,27098,All Things Fair,"war, drama, romance"
657,25087,Bloodsport II,"action, thriller"
658,5801,Pather Panchali,drama
659,896,The World of Apu,drama
660,3065,Mystery Science Theater 3000: The Movie,"comedy, science fiction"
661,318177,Tarantella,
662,2300,Space Jam,"animation, comedy, drama, family, fantasy"
663,8069,Barbarella,science fiction
664,288173,Hostile Intentions,"thriller, action, drama"
665,187851,They Bite,"comedy, horror, science fiction"
666,27768,Some Folks Call It a Sling Blade,"drama, thriller"
667,221917,The Run of the Country,"drama, romance"
668,8072,Alphaville,"drama, science fiction, mystery"
669,35797,Coup de Torchon,drama
670,88030,Tigrero: A Film That Was Never Made,"documentary, foreign"
671,185191,The Eye of Vichy,
672,83857,Windows,"horror, drama, thriller"
673,33245,It's My Party,drama
674,124460,Country Life,"drama, romance"
675,27281,Operation Dumbo Drop,"action, adventure, comedy, family"
676,105045,The Promise,"drama, romance"
677,105045,The Promise,"drama, romance"
678,105045,The Promise,"drama, romance"
679,105045,The Promise,"drama, romance"
680,105045,The Promise,"drama, romance"
681,105045,The Promise,"drama, romance"
682,105045,The Promise,"drama, romance"
683,105045,The Promise,"drama, romance"
684,40001,Mrs. Winterbourne,"comedy, romance, drama"
685,29621,Solo,"action, adventure, science fiction, thriller"
686,117730,Under The Domim Tree,"drama, foreign"
687,20762,The Substitute,"action, thriller"
688,37144,True Crime,"crime, mystery, thriller"
689,48260,Butterfly Kiss,"crime, drama, romance, thriller"
690,12656,Feeling Minnesota,"action, comedy, drama, thriller"
691,38867,Delta of Venus,"drama, romance"
692,277270,To Cross the Rubicon,
693,25969,Angus,"comedy, drama, family, romance"
694,44103,Priest Daens,"drama, history"
695,753,Faces,drama
696,43634,Boys,"romance, drama, mystery"
697,9103,The Quest,"action, adventure"
698,90214,Cosi,"comedy, romance"
699,29649,Sunset Park,drama
700,10990,Mulholland Falls,"drama, mystery, thriller"
701,8866,The Truth About Cats & Dogs,"comedy, romance"
702,12233,Oliver & Company,"animation, comedy, family"
703,23449,Celtic Pride,comedy
704,36355,Flipper,"adventure, family"
705,37667,Captives,"drama, thriller, mystery, romance"
706,90148,Of Love and Shadows,drama
707,922,Dead Man,"drama, fantasy, western"
708,11876,The Horseman on the Roof,"war, adventure, drama, romance"
709,52633,Switchblade Sisters,"action, crime, drama"
710,62364,Mouth to Mouth,"comedy, foreign"
711,11687,The Visitors,"fantasy, comedy, science fiction"
712,9304,Multiplicity,"comedy, fantasy, science fiction"
713,73183,"The Haunted World of Edward D. Wood, Jr.",documentary
714,131232,Two Friends,"drama, foreign"
715,9100,The Craft,"drama, fantasy, horror, thriller"
716,20759,The Great White Hype,"comedy, drama"
717,46063,Last Dance,"drama, thriller"
718,365371,War Stories Our Mother Never Told Us,
719,32513,Cold Comfort Farm,"comedy, drama, romance"
720,40651,"Institute Benjamenta, or This Dream People Call Human Life","animation, drama"
721,36915,Heaven's Prisoners,"drama, mystery, thriller"
722,40507,Original Gangstas,"action, drama, crime, thriller"
723,9802,The Rock,"action, adventure, thriller"
724,25697,Getting Away with Murder,comedy
725,21588,Cemetery Man,"fantasy, drama, horror, comedy"
726,664,Twister,"action, adventure, drama"
727,11867,Barb Wire,"action, science fiction"
728,47119,Le Garçu,drama
729,314352,Honeymoon,comedy
730,9323,Ghost in the Shell,"action, animation, science fiction"
731,10280,Thinner,"horror, thriller"
732,10535,Spy Hard,"action, comedy"
733,124613,Brothers in Trouble,"comedy, drama"
734,532,A Close Shave,"family, animation, comedy"
735,26744,Force of Evil,"drama, action, crime"
736,16299,The Stupids,"comedy, family"
737,10547,The Arrival,"action, mystery, science fiction, thriller"
738,245268,The Man from Down Under,"drama, war"
739,935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"drama, comedy, war"
740,55613,Careful,"horror, comedy, drama, fantasy"
741,215107,Vermont Is for Lovers,
742,41007,A Month by the Lake,"comedy, drama, romance"
743,35645,Gold Diggers: The Secret of Bear Mountain,drama
744,110465,Kim,"family, adventure"
745,255546,Carmen Miranda: Bananas Is My Business,documentary
746,40751,Ashes of Time,"drama, action"
747,275096,The Jar,
748,85778,Maya Lin: A Strong Clear Vision,documentary
749,11101,Stalingrad,"drama, history, war"
750,9826,The Phantom,"adventure, action"
751,9879,Striptease,"drama, thriller, crime"
752,63564,The Last of the High Kings,"drama, comedy"
753,22621,Heavy,"drama, romance"
754,7095,Jack,"comedy, drama, science fiction"
755,26890,I Shot Andy Warhol,drama
756,46732,The Grass Harp,"comedy, drama, family"
757,124633,Someone Else's America,drama
758,202425,Life is Rosy,"music, romance"
759,196940,Quartier Mozart,
760,77771,Touki Bouki,"drama, romance"
761,181083,God's Gift,drama
762,41225,Spirits of the Dead,"drama, mystery, horror"
763,188589,Babyfever,
764,87190,Pharaoh's  Army,"western, drama, war"
765,627,Trainspotting,"drama, crime"
766,32872,Til There Was You,"comedy, romance"
767,602,Independence Day,"action, adventure, science fiction"
768,14553,Stealing Beauty,"drama, romance"
769,9566,The Fan,"drama, mystery, thriller"
770,10545,The Hunchback of Notre Dame,"drama, animation, family"
771,9894,The Cable Guy,"comedy, drama, thriller"
772,11543,Kingpin,comedy
773,9268,Eraser,"action, drama, mystery, thriller"
774,52059,The Gate of Heavenly Peace,documentary
775,9327,The Nutty Professor,"fantasy, comedy, romance, science fiction"
776,123763,"I, the Worst of All","drama, foreign"
777,81949,An Unforgettable Summer,"drama, romance, war"
778,42005,A Hungarian Fairy Tale,
779,124306,My Life and Times With Antonin Artaud,
780,183955,Midnight Dancers,
781,44535,Somebody to Love,"comedy, drama"
782,44495,A Very Natural Thing,drama
783,78285,The Old Lady Who Walked in the Sea,comedy
784,11228,Daylight,"action, adventure, thriller"
785,10779,The Frighteners,"horror, comedy"
786,26748,Lone Star,"drama, mystery, romance"
787,38223,Harriet the Spy,"comedy, drama, family"
788,9294,Phenomenon,"drama, fantasy, romance, science fiction"
789,49963,Walking and Talking,"comedy, drama, romance"
790,11363,She's the One,"comedy, romance"
791,1645,A Time to Kill,"crime, drama, thriller"
792,31546,American Buffalo,drama
793,77056,Rendezvous in Paris,"romance, comedy"
794,36344,Alaska,adventure
795,18550,Fled,"action, comedy, thriller"
796,11511,Kazaam,"fantasy, comedy, science fiction, family"
797,172198,Magic Hunter,
798,34170,Larger Than Life,"family, comedy"
799,281085,A Boy Called Hate,
800,109478,Power 98,"action, mystery, thriller"
801,124645,Two Deaths,"war, drama"
802,12606,A Very Brady Sequel,comedy
803,69895,Stefano Quantestorie,comedy
804,35206,Death in the Garden,"adventure, drama"
805,151489,Hedd Wyn,"war, drama"
806,4837,La Collectionneuse,"drama, comedy, romance"
807,12632,Kaspar Hauser,"drama, foreign"
808,9098,Regular Guys,"comedy, foreign"
809,282919,Diebinnen,drama
810,124614,The Convent,thriller
811,18975,The Adventures of Pinocchio,"animation, family, fantasy"
812,11962,Joe's Apartment,"fantasy, comedy, music"
813,2925,The First Wives Club,comedy
814,28628,Stonewall,"romance, drama, comedy"
815,3595,Ransom,"action, thriller"
816,9308,High School High,comedy
817,92381,Phat Beach,comedy
818,18555,Foxfire,"action, drama, thriller"
819,12123,Chain Reaction,"action, drama, science fiction, thriller"
820,10830,Matilda,"comedy, family, fantasy"
821,3573,Emma,"drama, comedy, romance"
822,10546,The Crow: City of Angels,"action, fantasy, thriller"
823,18862,House Arrest,"comedy, family"
824,31417,Eyes Without a Face,"drama, horror, thriller"
825,9431,Bordello of Blood,"horror, comedy"
826,124619,Lotto Land,drama
827,297645,The Story of Xinghua,
828,48144,The Day the Sun Turned Cold,
829,46986,Flirt,"drama, romance"
830,144982,The Big Squeeze,drama
831,47907,The Spitfire Grill,"comedy, drama"
832,10061,Escape from L.A.,"action, adventure, science fiction, thriller"
833,36266,Cyclo,"crime, drama"
834,549,Basquiat,"drama, history"
835,10478,Tin Cup,"comedy, drama, romance"
836,66634,Dingo,"drama, music"
837,116690,The Ballad of Narayama,drama
838,213917,Every Other Weekend,drama
839,145925,Mille bolle blu,
840,100914,Crows and Sparrows,
841,238,The Godfather,"drama, crime"
842,159,Maybe... Maybe Not,"comedy, drama"
843,11134,Police Story 3: Supercop,"action, crime, thriller"
844,88224,Manny & Lo,"drama, comedy"
845,132641,Wife,drama
846,132641,Wife,drama
847,132641,Wife,drama
848,132641,Wife,drama
849,132641,Wife,drama
850,132641,Wife,drama
851,132641,Wife,drama
852,132641,Wife,drama
853,42758,Small Faces,
854,9303,Bound,"crime, drama, romance, thriller"
855,23945,Carpool,"comedy, family"
856,37820,Death in Brunswick,drama
857,22479,Kansas City,"thriller, drama, music, crime"
858,9054,Gone Fishin',"comedy, family"
859,241058,Lover's Knot,"romance, comedy"
860,11985,Vive L'Amour,drama
861,10232,Shadow of Angels,drama
862,59569,Killer: A Journal of Murder,drama
863,410921,Nothing to Lose,"action, crime, drama"
864,38955,Project S,"action, adventure, crime"
865,110513,Girls Town,"comedy, drama"
866,114089,Bye-Bye,drama
867,11015,The Relic,"horror, mystery, thriller"
868,9306,The Island of Dr. Moreau,"fantasy, horror, science fiction"
869,12559,First Kid,"comedy, family"
870,58770,The Trigger Effect,"drama, thriller"
871,124851,Sweet Nothing,
872,3587,Bogus,"fantasy, comedy, family"
873,10723,Bulletproof,"action, adventure, comedy, thriller"
874,56077,Talk of Angels,"drama, romance, war"
875,19004,The Land Before Time III: The Time of the Great Giving,"animation, adventure, family"
876,101230,1-900,
877,253632,Baton Rouge,thriller
878,10987,Halloween: The Curse of Michael Myers,"horror, thriller"
879,44705,Twelfth Night,"drama, comedy, romance"
880,20318,Mother Night,"drama, history"
881,43596,Liebelei,"drama, romance"
882,79782,Venice,"drama, romance"
883,26933,Wild Reeds,"drama, romance"
884,27854,For Whom the Bell Tolls,"drama, history, romance, thriller"
885,981,The Philadelphia Story,"comedy, romance"
886,872,Singin' in the Rain,"comedy, music, romance"
887,2769,An American in Paris,"drama, comedy, music, romance"
888,13320,Funny Face,"music, comedy, romance"
889,164,Breakfast at Tiffany's,"comedy, drama, romance"
890,426,Vertigo,"mystery, romance, thriller"
891,567,Rear Window,"drama, mystery, thriller"
892,3078,It Happened One Night,"comedy, romance"
893,13528,Gaslight,"drama, mystery, thriller, crime"
894,28288,The Gay Divorcee,"comedy, music, romance"
895,213,North by Northwest,"mystery, thriller"
896,284,The Apartment,"comedy, drama, romance"
897,239,Some Like It Hot,"comedy, romance"
898,4808,Charade,"comedy, mystery, romance, thriller"
899,289,Casablanca,"drama, romance"
900,963,The Maltese Falcon,"mystery, crime, thriller"
901,11113,My Fair Lady,"drama, family, music, romance"
902,6620,Sabrina,"comedy, drama, romance"
903,804,Roman Holiday,"comedy, romance"
904,26531,The Little Princess,"drama, comedy, family"
905,909,Meet Me in St. Louis,"comedy, music, romance"
906,630,The Wizard of Oz,"adventure, family, fantasy"
907,770,Gone with the Wind,"drama, romance, war"
908,31044,My Favorite Year,"comedy, drama"
909,599,Sunset Boulevard,drama
910,15,Citizen Kane,"mystery, drama"
911,62,2001: A Space Odyssey,"science fiction, mystery, adventure"
912,121357,Golden Earrings,"adventure, romance"
913,705,All About Eve,drama
914,22490,The Women,"comedy, drama"
915,223,Rebecca,"drama, mystery"
916,25670,Foreign Correspondent,"mystery, thriller, war"
917,303,Notorious,"thriller, drama, romance"
918,4174,Spellbound,"drama, mystery, thriller"
919,8356,An Affair to Remember,"drama, romance"
920,381,To Catch a Thief,"crime, drama, mystery, romance, thriller"
921,20758,Father of the Bride,"comedy, drama, family, romance"
922,29376,The Band Wagon,"comedy, music"
923,1859,Ninotchka,"comedy, romance"
924,18299,Love in the Afternoon,"comedy, drama, romance"
925,17281,Gigi,"comedy, music, romance"
926,64382,The Reluctant Debutante,"comedy, romance"
927,10907,The Adventures of Robin Hood,"action, adventure, romance"
928,32093,The Mark of Zorro,"action, adventure, drama, romance, western"
929,1939,Laura,"drama, mystery"
930,22292,The Ghost and Mrs. Muir,"fantasy, romance, mystery"
931,3598,Lost Horizon,"adventure, fantasy, drama, mystery"
932,3080,Top Hat,"comedy, music, romance"
933,198,To Be or Not to Be,"comedy, war"
934,13562,My Man Godfrey,"comedy, romance"
935,1712,Giant,"action, drama, western"
936,220,East of Eden,drama
937,3529,The Thin Man,"comedy, crime, mystery"
938,3085,His Girl Friday,"comedy, drama"
939,2897,Around the World in Eighty Days,"adventure, comedy, family, fantasy, romance"
940,1585,It's a Wonderful Life,"drama, family, fantasy"
941,3083,Mr. Smith Goes to Washington,"comedy, drama"
942,900,Bringing Up Baby,"comedy, romance"
943,43795,Penny Serenade,"drama, romance"
944,85638,The Scarlet Letter,drama
945,50001,Lady of Burlesque,"comedy, thriller, mystery, romance"
946,43905,Of Human Bondage,drama
947,22688,Angel on My Shoulder,"comedy, fantasy, romance"
948,23114,Little Lord Fauntleroy,"drama, family"
949,26378,They Made Me a Criminal,"thriller, crime, drama, mystery"
950,40206,The Inspector General,"comedy, music, romance"
951,22356,Angel and the Badman,"romance, western"
952,260,The 39 Steps,"action, thriller, mystery"
953,43488,A Walk in the Sun,"war, drama"
954,22613,The Outlaw,"action, adventure, western"
955,10331,Night of the Living Dead,horror
956,488,The African Queen,"adventure, war, romance"
957,22733,Beat the Devil,"action, adventure, comedy, crime, drama, romance"
958,261,Cat on a Hot Tin Roof,"drama, romance"
959,57575,The Last Time I Saw Paris,"romance, drama"
960,32574,Meet John Doe,"drama, comedy, romance"
961,22657,Algiers,"drama, action, mystery, romance"
962,76464,Something to Sing About,comedy
963,22649,A Farewell to Arms,"drama, romance, war"
964,22649,A Farewell to Arms,"drama, romance, war"
